customer_id,age,gender,city,category,purchase_channel,payment_method,loyalty_tier,purchase_amount_inr,discount_applied,discount_pct,review_rating,days_since_last_purchase,total_orders_last_year,returned_item,subscribed_newsletter,churned
CUST01107,46,Male,Bhopal,Electronics,In-Store,Credit Card,Platinum,6246.83,0,0.0,4.3,52,8,0,1,0
CUST01108,34,Male,Kolkata,Apparel,Online App,Net Banking,Bronze,610.98,0,0.0,4.3,35,3,0,1,0
CUST01109,34,Male,Ahmedabad,Electronics,Website,Credit Card,Bronze,4189.41,0,0.0,5.0,19,6,0,0,0
CUST01110,19,Female,Chennai,Home & Kitchen,Online App,Cash on Delivery,Bronze,1123.1,0,0.0,1.7,54,4,0,0,1
CUST01111,37,Female,Mumbai,Beauty & Personal Care,Online App,UPI,Bronze,1562.37,0,0.0,4.9,45,5,1,0,0
CUST01112,18,Male,Kolkata,Apparel,Website,Cash on Delivery,Silver,1448.51,0,0.0,3.3,80,4,0,0,0
CUST01113,30,Male,Delhi,Apparel,Online App,UPI,Silver,1285.76,0,0.0,1.0,16,4,0,0,0
CUST01114,29,Female,Kolkata,Beauty & Personal Care,Online App,Debit Card,Silver,767.61,0,0.0,4.6,39,2,0,1,0
CUST01115,30,Female,Mumbai,Electronics,Online App,Cash on Delivery,Silver,6029.36,0,0.0,2.2,27,5,1,0,0
CUST01116,53,Female,Delhi,Apparel,Online App,Net Banking,Bronze,1416.03,0,0.0,3.4,57,10,0,0,0
CUST01117,30,Male,Pune,Electronics,Online App,UPI,Silver,6223.53,1,25.4,3.5,30,7,0,0,0
CUST01118,26,Male,Mumbai,Grocery,Online App,Debit Card,Gold,435.52,0,0.0,4.5,101,11,0,0,0
CUST01119,29,Male,Delhi,Home & Kitchen,In-Store,Debit Card,Silver,3549.1,1,39.6,3.8,78,6,0,0,0
CUST01120,46,Female,Ahmedabad,Electronics,In-Store,Debit Card,Gold,6810.04,1,32.1,3.8,58,5,0,1,0
CUST01121,28,Female,Delhi,Home & Kitchen,Website,UPI,Bronze,1264.33,0,0.0,3.4,9,9,0,1,0
CUST01122,27,Female,Ahmedabad,Electronics,Online App,Net Banking,Bronze,3206.73,1,11.8,4.6,65,2,1,1,1
CUST01123,41,Female,Bhopal,Beauty & Personal Care,In-Store,Cash on Delivery,Bronze,1109.21,1,17.2,3.9,54,3,0,0,0
CUST01124,31,Female,Pune,Apparel,Online App,Cash on Delivery,Gold,751.95,1,9.3,4.3,9,5,0,0,0
CUST01125,26,Female,Pune,Electronics,In-Store,Net Banking,Platinum,5190.88,0,0.0,3.9,39,6,0,0,0
CUST01126,31,Female,Jaipur,Sports & Fitness,Website,Debit Card,Silver,1583.59,0,0.0,3.5,16,7,0,0,0
CUST01127,31,Male,Pune,Grocery,Website,UPI,Silver,383.69,0,0.0,3.5,6,4,0,1,0
CUST01128,21,Male,Pune,Apparel,Online App,Debit Card,Gold,1580.83,0,0.0,3.6,83,13,1,0,0
CUST01129,37,Male,Pune,Apparel,In-Store,Credit Card,Silver,1354.81,1,15.2,2.8,1,9,0,1,0
CUST01130,45,Male,Kolkata,Beauty & Personal Care,Online App,UPI,Gold,925.97,1,25.9,5.0,33,3,0,0,0
CUST01131,26,Female,Jaipur,Apparel,Website,Credit Card,Bronze,1146.8,0,0.0,4.0,1,6,0,0,0
CUST01132,50,Female,Jaipur,Books,Website,Credit Card,Bronze,729.77,1,20.3,5.0,59,7,0,0,0
CUST01133,24,Female,Bhopal,Books,Website,Net Banking,Bronze,467.55,0,0.0,3.7,57,5,1,0,0
CUST01134,41,Male,Kolkata,Electronics,Website,Cash on Delivery,Platinum,2502.7,1,25.3,2.4,101,8,0,1,1
CUST01135,37,Female,Mumbai,Grocery,In-Store,Credit Card,Silver,553.05,0,0.0,3.2,1,8,0,1,0
CUST01136,42,Female,Mumbai,Electronics,Online App,UPI,Bronze,5445.3,0,0.0,1.8,110,4,0,0,1
CUST01137,26,Female,Mumbai,Electronics,Website,Cash on Delivery,Gold,4229.68,0,0.0,3.5,81,5,0,0,0
CUST01138,32,Female,Bangalore,Apparel,In-Store,Credit Card,Bronze,1860.26,0,0.0,3.4,26,6,1,0,0
CUST01139,30,Female,Jaipur,Books,Online App,UPI,Bronze,601.49,1,9.2,4.1,122,4,0,0,1
CUST01140,40,Female,Mumbai,Grocery,Website,Net Banking,Bronze,867.28,0,0.0,3.9,25,9,0,1,0
CUST01141,51,Male,Bhopal,Home & Kitchen,In-Store,Net Banking,Gold,2140.14,1,20.1,4.2,12,6,0,0,0
CUST01142,22,Male,Bangalore,Sports & Fitness,Website,Cash on Delivery,Bronze,3557.7,0,0.0,4.4,37,6,0,0,0
CUST01143,56,Female,Chennai,Books,Online App,Net Banking,Silver,527.97,0,0.0,3.9,79,8,0,0,0
CUST01144,26,Male,Pune,Beauty & Personal Care,Online App,Net Banking,Bronze,439.66,0,0.0,2.8,190,4,0,1,1
CUST01145,49,Female,Mumbai,Home & Kitchen,In-Store,Net Banking,Gold,1838.97,0,0.0,4.2,4,11,0,0,0
CUST01146,20,Male,Chennai,Books,Website,Cash on Delivery,Bronze,612.36,1,17.3,3.2,86,11,0,0,0
CUST01147,45,Male,Pune,Grocery,Website,Debit Card,Platinum,694.78,0,0.0,2.8,98,5,0,0,1
CUST01148,18,Female,Jaipur,Books,Online App,Cash on Delivery,Gold,335.89,0,0.0,4.4,53,7,0,0,0
CUST01149,48,Female,Jaipur,Sports & Fitness,In-Store,UPI,Bronze,2177.9,1,10.6,4.6,42,10,0,0,0
CUST01150,30,Female,Chennai,Grocery,Online App,Credit Card,Bronze,820.44,1,30.5,4.4,18,5,0,1,0
CUST01151,45,Male,Mumbai,Sports & Fitness,Online App,UPI,Gold,1797.02,0,0.0,4.1,8,3,0,1,0
CUST01152,31,Male,Bangalore,Home & Kitchen,Online App,Net Banking,Bronze,1830.53,1,25.1,3.9,56,6,0,0,0
CUST01153,39,Female,Pune,Apparel,Online App,Credit Card,Silver,947.64,0,0.0,2.9,16,5,0,0,0
CUST01154,40,Male,Delhi,Apparel,Online App,Credit Card,Gold,1592.75,0,0.0,4.0,31,4,0,0,0
CUST01155,18,Male,Chennai,Apparel,Website,Cash on Delivery,Silver,1433.42,1,25.0,2.9,121,5,0,0,1
CUST01156,35,Male,Delhi,Beauty & Personal Care,Online App,Net Banking,Gold,1138.78,1,9.5,5.0,120,6,0,0,0
CUST01157,42,Female,Hyderabad,Electronics,Website,Debit Card,Bronze,3971.63,1,15.1,5.0,25,4,0,0,0
CUST01158,38,Female,Delhi,Grocery,In-Store,Debit Card,Bronze,493.15,1,34.9,3.3,33,6,1,0,0
CUST01159,41,Female,Jaipur,Electronics,Website,UPI,Silver,4212.26,1,39.5,3.4,179,5,0,0,1
CUST01160,18,Female,Pune,Apparel,Online App,UPI,Bronze,773.42,0,0.0,4.7,0,10,0,1,0
CUST01161,18,Male,Hyderabad,Beauty & Personal Care,Online App,Cash on Delivery,Platinum,651.6,1,31.8,5.0,10,8,0,1,0
CUST01162,46,Female,Jaipur,Books,Website,UPI,Gold,150.0,0,0.0,4.3,79,8,0,1,0
CUST01163,34,Male,Mumbai,Beauty & Personal Care,Website,Debit Card,Silver,768.55,0,0.0,2.9,22,8,0,1,0
CUST01164,23,Male,Mumbai,Electronics,Website,Credit Card,Silver,980.54,1,28.9,2.5,64,4,0,0,0
CUST01165,40,Male,Kolkata,Grocery,Online App,Credit Card,Silver,875.86,0,0.0,2.4,81,9,0,0,0
CUST01166,51,Female,Chennai,Apparel,Online App,UPI,Bronze,1378.11,0,0.0,3.2,59,3,0,0,0
CUST01167,30,Male,Mumbai,Grocery,Website,UPI,Bronze,335.87,0,0.0,5.0,66,4,0,0,0
CUST01168,26,Female,Jaipur,Books,In-Store,Debit Card,Bronze,513.6,0,0.0,2.7,28,8,0,1,1
CUST01169,20,Male,Pune,Sports & Fitness,Online App,Debit Card,Gold,1897.06,1,20.5,3.9,6,3,0,0,0
CUST01170,32,Female,Hyderabad,Sports & Fitness,In-Store,Debit Card,Silver,2101.62,0,0.0,1.2,1,5,0,1,0
CUST01171,27,Female,Pune,Electronics,Online App,Credit Card,Gold,6723.78,0,0.0,4.0,60,8,0,0,0
CUST01172,53,Male,Chennai,Books,In-Store,Credit Card,Bronze,971.04,0,0.0,4.0,18,7,0,1,0
CUST01173,24,Male,Mumbai,Beauty & Personal Care,In-Store,Debit Card,Bronze,761.98,0,0.0,2.3,16,9,0,0,1
CUST01174,18,Female,Jaipur,Beauty & Personal Care,Website,Net Banking,Bronze,1061.68,0,0.0,4.2,4,8,0,0,0
CUST01175,34,Female,Bhopal,Electronics,Website,UPI,Silver,3488.11,0,0.0,2.6,53,12,0,1,0
CUST01176,36,Female,Pune,Grocery,Website,Credit Card,Gold,1100.02,0,0.0,3.4,47,3,0,0,0
CUST01177,38,Female,Mumbai,Grocery,Online App,Net Banking,Platinum,1145.93,1,15.1,3.3,37,3,1,0,0
CUST01178,24,Female,Jaipur,Books,Website,Cash on Delivery,Bronze,647.98,1,21.4,3.8,84,6,1,0,0
CUST01179,45,Male,Pune,Grocery,Website,Debit Card,Bronze,333.21,0,0.0,1.8,46,8,0,0,1
CUST01180,31,Female,Mumbai,Sports & Fitness,Online App,Debit Card,Silver,2777.46,1,33.4,4.7,39,6,0,0,0
CUST01181,52,Female,Pune,Grocery,Online App,Net Banking,Bronze,645.68,0,0.0,4.3,12,2,0,0,0
CUST01182,24,Male,Kolkata,Electronics,Website,UPI,Bronze,3848.09,1,16.0,3.7,52,3,0,0,0
CUST01183,40,Female,Pune,Grocery,Website,Credit Card,Silver,327.42,0,0.0,3.4,18,5,0,0,0
CUST01184,34,Male,Mumbai,Apparel,Website,Net Banking,Silver,1329.03,0,0.0,3.0,18,6,0,0,0
CUST01185,26,Female,Pune,Electronics,Website,Debit Card,Silver,4404.22,0,0.0,4.1,90,4,0,0,0
CUST01186,19,Female,Delhi,Sports & Fitness,Online App,Credit Card,Bronze,2098.28,0,0.0,4.1,0,6,0,0,0
CUST01187,60,Female,Pune,Apparel,Online App,Cash on Delivery,Gold,1344.6,0,0.0,3.3,46,6,0,1,0
CUST01188,24,Female,Pune,Sports & Fitness,Online App,Debit Card,Bronze,1120.87,1,36.9,3.1,76,13,0,1,0
CUST01189,21,Female,Bhopal,Books,Website,Cash on Delivery,Gold,594.55,1,37.9,2.6,18,5,0,0,0
CUST01190,40,Male,Kolkata,Grocery,In-Store,UPI,Platinum,799.11,1,39.7,2.7,69,6,0,1,0
CUST01191,24,Female,Bhopal,Books,Online App,Cash on Delivery,Gold,458.36,1,28.1,4.0,0,6,0,0,0
CUST01192,50,Male,Jaipur,Home & Kitchen,In-Store,Debit Card,Bronze,1493.2,1,17.7,3.2,21,7,0,1,0
CUST01193,48,Male,Hyderabad,Beauty & Personal Care,Website,Net Banking,Bronze,743.07,0,0.0,3.4,4,7,0,1,0
CUST01194,38,Female,Jaipur,Apparel,Online App,Net Banking,Bronze,1692.88,1,39.5,3.7,125,3,1,0,1
CUST01195,45,Female,Jaipur,Books,Online App,Debit Card,Gold,365.12,0,0.0,4.6,28,5,0,0,0
CUST01196,36,Male,Jaipur,Beauty & Personal Care,Website,Credit Card,Gold,336.23,1,5.5,5.0,139,5,0,0,0
CUST01197,18,Female,Delhi,Apparel,In-Store,Net Banking,Bronze,1237.95,0,0.0,4.5,115,9,0,0,1
CUST01198,48,Female,Kolkata,Home & Kitchen,Online App,Cash on Delivery,Bronze,1012.31,0,0.0,4.4,3,1,0,1,1
CUST01199,48,Female,Jaipur,Sports & Fitness,Website,UPI,Bronze,1286.42,1,38.2,3.7,23,16,1,1,0
CUST01200,18,Female,Pune,Grocery,Website,Credit Card,Gold,758.62,1,25.6,4.0,11,7,0,0,0
